StationCode,SampleDate,ProjectCode,EventCode,ProtocolCode,AgencyCode,SampleComments,LocationCode,GeometryShape,CollectionTime,CollectionMethodCode,SampleTypeCode,Replicate,CollectionDeviceName,CollectionDepth,UnitCollectionDepth,PositionWaterColumn,LabCollectionComments,LabBatch,AnalysisDate,MatrixName,MethodName,AnalyteName,FractionName,UnitName,LabReplicate,Result,ResQualCode,MDL,RL,QACode,ComplianceCode,DilutionFactor,ExpectedValue,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,SampleID,LabSampleID,LabResultComments,WeatherCondition,SampleStart,SampleEnd,"Above applicable WQBEL, receiving water limitation, action level, or aquatic toxicity threshold?","Applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results","Source of applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results",  
BC-020,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 11:47,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,0.13DNQ,DNQ,0.1,0.5,FDP,COM,1,,,,,,WPD-29957,7147509,,Dry,02/08/2021 10:50,02/08/2021 10:50,,,,
BC-020,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4913,17/Feb/2021 11:52,Sample Water,EPA 7470A,MERCURY,,ug/L,,<0.007,ND,0.007,0.2,NONE,COM,1,,,,,,WPD-29957,7147509,,Dry,02/08/2021 10:50,02/08/2021 10:50,,,,
BC-020,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 11:52,Sample Water,EPA 200.8,Nickel,,ug/L,,1.43,,0.31,1,NONE,COM,1,,,,,,WPD-29957,7147509,,Dry,02/08/2021 10:50,02/08/2021 10:50,,,,
BC-020,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 11:47,Sample Water,EPA 200.8,Nickel (Dissolved),,ug/L,,1.38,,0.31,1,FDP,COM,1,,,,,,WPD-29957,7147509,,Dry,02/08/2021 10:50,02/08/2021 10:50,,,,
BC-020,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,26948,10/Feb/2021 09:29,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,<1.4,ND,1.4,2,NONE,COM,1,,,,,,WPD-29957,7147509,,Dry,02/08/2021 10:50,02/08/2021 10:50,,,,
BC-020,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 11:52,Sample Water,EPA 200.8,Zinc,,ug/L,,14.2,,0.95,1,"FDP, VCR",COM,1,,,,,,WPD-29957,7147509,,Dry,02/08/2021 10:50,02/08/2021 10:50,,,,
BC-020,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 11:47,Sample Water,EPA 200.8,Zinc (Dissolved),,ug/L,,9.71,,0.95,1,"FDP, VCR",COM,1,,,,,,WPD-29957,7147509,,Dry,02/08/2021 10:50,02/08/2021 10:50,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,570-50627-1,12/Feb/2021 00:00,Sample Water,608.3,"4,4'-DDT",,ug/L,,0.0067DNQ,DNQ,0.0047,0.0098,NONE,COM,1,,,,,,WPD-29958,570-50627-5,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,9938,17/Feb/2021 09:39,Sample Water,EPA 350.1,Ammonia as N,,mg/L,,0.12,,0.05,0.1,FDP,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 12:01,Sample Water,EPA 200.8,Copper,,ug/L,,7.76,,0.4,0.5,NONE,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 11:56,Sample Water,EPA 200.8,Copper (Dissolved),,ug/L,,7.67,,0.4,0.5,FDP,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,6059,08/Feb/2021 10:16,Sample Water,SM9223B,E. coli,,MPN/100 mL,,390,,100,100,NONE,COM,,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4919,17/Feb/2021 00:00,Sample Water,SM 2340B,Hardness,,mg/L,,202,,,,NONE,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 12:01,Sample Water,EPA 200.8,Lead,,ug/L,,0.41DNQ,DNQ,0.1,0.5,FDP,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 11:56,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,0.29DNQ,DNQ,0.1,0.5,FDP,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4913,17/Feb/2021 11:54,Sample Water,EPA 7470A,MERCURY,,ug/L,,<0.007,ND,0.007,0.2,NONE,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 12:01,Sample Water,EPA 200.8,Nickel,,ug/L,,2.48,,0.31,1,NONE,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 11:56,Sample Water,EPA 200.8,Nickel (Dissolved),,ug/L,,2.06,,0.31,1,FDP,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,26948,10/Feb/2021 09:29,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,<1.4,ND,1.4,2,NONE,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 12:01,Sample Water,EPA 200.8,Zinc,,ug/L,,25.5,,0.95,1,FDP,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BC-032,8-Feb-21,BC CIMP (NSWO),WQ,,,,,,10:05:00,Water_Grab,Grab,1,None,,,,,4950,02/Mar/2021 11:56,Sample Water,EPA 200.8,Zinc (Dissolved),,ug/L,,24.2,,0.95,1,FDP,COM,1,,,,,,WPD-29958,7147510,,Dry,02/08/2021 10:05,02/08/2021 10:05,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,WKL_W1B1557_W,06/Mar/2021 02:07,Sample Water,EPA 1640,Copper,,ug/L,,1.2,,0.0038,0.01,VCO,COM,1,,,,,,WPD-29953,1B09067-01,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,WKL_W1B0155_W,24/Feb/2021 04:59,Sample Water,EPA 1640,Copper (Dissolved),,ug/L,,0.9,,0.0038,0.01,"FDP, VCO",COM,1,,,,,,WPD-29953,1B09067-01,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,1962,24/Feb/2021 18:19,Sample Water,EPA 625.1 PAH,"DIBENZO(A,H)ANTHRACENE",,ug/L,,<0.020,ND,0.02,0.05,NONE,COM,1,,,,,,WPD-29953,7147505,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,1962,24/Feb/2021 18:19,Sample Water,EPA 625.1 PAH,"Indeno(1,2,3-cd) pyrene",,ug/L,,<0.019,ND,0.019,0.05,NONE,COM,1,,,,,,WPD-29953,7147505,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,WKL_W1B1557_W,10/Mar/2021 17:33,Sample Water,EPA 1640,Lead,,ug/L,,0.24,,0.0014,0.01,FDP,COM,1,,,,,,WPD-29953,1B09067-01,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,WKL_W1B1558_W,04/Mar/2021 22:09,Sample Water,EPA 1640,Lead (Dissolved),,ug/L,,0.052,,0.0014,0.01,FDP,COM,1,,,,,,WPD-29953,1B09067-01,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,WKL_W1B0771_W,17/Feb/2021 15:56,Sample Water,EPA 245.1,MERCURY,,ug/L,,<.017,ND,0.017,0.05,NONE,COM,1,,,,,,WPD-29953,1B09067-01,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,WKL_W1B1557_W,06/Mar/2021 02:07,Sample Water,EPA 1640,Nickel,,ug/L,,0.65,,0.004,0.01,NONE,COM,1,,,,,,WPD-29953,1B09067-01,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,WKL_W1B0155_W,24/Feb/2021 04:59,Sample Water,EPA 1640,Nickel (Dissolved),,ug/L,,0.66,,0.004,0.01,FDP,COM,1,,,,,,WPD-29953,1B09067-01,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,1962,,Sample Water,CALCULATED,Total PAHs,,ug/L,,0,,,,NONE,COM,,,,,,,WPD-29953,7147505,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BCE_PAC,8-Feb-21,BC CIMP (RW),WQ,,,collect 2 full Liters for metals,,,12:45:00,Water_Grab,Grab,1,Other,,,,,26948,10/Feb/2021 09:29,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,8.4,,1.4,2,NONE,COM,1,,,,,,WPD-29953,7147505,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,570-50627-1,12/Feb/2021 00:00,Sample Water,608.3,"4,4'-DDT",,ug/L,,<.0048,ND,0.0048,0.01,NONE,COM,1,,,,,,WPD-29954,570-50627-2,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,9938,17/Feb/2021 09:39,Sample Water,EPA 350.1,Ammonia as N,,mg/L,,<0.05,ND,0.05,0.1,FDP,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,4950,02/Mar/2021 11:04,Sample Water,EPA 200.8,Copper,,ug/L,,7.44,,0.4,0.5,NONE,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,4950,02/Mar/2021 11:00,Sample Water,EPA 200.8,Copper (Dissolved),,ug/L,,8.93,,0.4,0.5,FDP,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,Collect at BCE_PAC.,,,12:45:00,Water_Grab,Field Duplicate,2,None,,,,,1962,24/Feb/2021 18:48,Sample Water,EPA 625.1 PAH,"DIBENZO(A,H)ANTHRACENE",,ug/L,,<0.020,ND,0.02,0.05,NONE,COM,1,,,,,,WPD-29955,7147507,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,6059,09/Feb/2021 10:28,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,NONE,COM,,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,4919,17/Feb/2021 00:00,Sample Water,SM 2340B,Hardness,,mg/L,,356,,,,NONE,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,Collect at BCE_PAC.,,,12:45:00,Water_Grab,Field Duplicate,2,None,,,,,1962,24/Feb/2021 18:48,Sample Water,EPA 625.1 PAH,"Indeno(1,2,3-cd) pyrene",,ug/L,,<0.019,ND,0.019,0.05,NONE,COM,1,,,,,,WPD-29955,7147507,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,4950,02/Mar/2021 11:04,Sample Water,EPA 200.8,Lead,,ug/L,,0.46DNQ,DNQ,0.1,0.5,FDP,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,4950,02/Mar/2021 11:00,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,0.32DNQ,DNQ,0.1,0.5,FDP,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,4913,17/Feb/2021 11:47,Sample Water,EPA 7470A,MERCURY,,ug/L,,<0.007,ND,0.007,0.2,NONE,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,Collect at BCE_PAC.,,,12:45:00,Water_Grab,Field Duplicate,2,None,,,,,WKL_W1B1557_W,06/Mar/2021 02:21,Sample Water,EPA 1640,Nickel,,ug/L,,0.74,,0.004,0.01,NONE,COM,1,,,,,,WPD-29955,1B09067-02,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,Collect at BCE_PAC.,,,12:45:00,Water_Grab,Field Duplicate,2,None,,,,,WKL_W1B0155_W,24/Feb/2021 05:12,Sample Water,EPA 1640,Nickel (Dissolved),,ug/L,,0.49,,0.004,0.01,FDP,COM,1,,,,,,WPD-29955,1B09067-02,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,4950,02/Mar/2021 11:04,Sample Water,EPA 200.8,Selenium,,ug/L,,2.04,,0.23,1,NONE,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,Collect at BCE_PAC.,,,12:45:00,Water_Grab,Field Duplicate,2,None,,,,,1962,,Sample Water,CALCULATED,Total PAHs,,ug/L,,0,,,,NONE,COM,,,,,,,WPD-29955,7147507,,Dry,02/08/2021 12:45,02/08/2021 12:45,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,26948,10/Feb/2021 09:29,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,2.8,,1.4,2,NONE,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,4950,02/Mar/2021 11:04,Sample Water,EPA 200.8,Zinc,,ug/L,,10.6,,0.95,1,"FDP, VCR",COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
BC-RW-FDUP,8-Feb-21,BC CIMP (RW),WQ,,,collect at BC_02_SAW,,,11:20:00,Water_Grab,Field Duplicate,2,None,,,,,4950,02/Mar/2021 11:00,Sample Water,EPA 200.8,Zinc (Dissolved),,ug/L,,23.4,,0.95,1,FDP,COM,1,,,,,,WPD-29954,7147506,,Dry,02/08/2021 11:20,02/08/2021 11:20,,,,
CC_CEN,8-Feb-21,BC CIMP (RW),WQ,,,,,,12:10:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:45,Sample Water,EPA 200.8,Copper,,ug/L,,11.1,,0.4,0.5,NONE,COM,1,,,,,,WPD-29952,7147504,,Dry,02/08/2021 12:10,02/08/2021 12:10,,,,
CC_CEN,8-Feb-21,BC CIMP (RW),WQ,,,,,,12:10:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:41,Sample Water,EPA 200.8,Copper (Dissolved),,ug/L,,9.08,,0.4,0.5,FDP,COM,1,,,,,,WPD-29952,7147504,,Dry,02/08/2021 12:10,02/08/2021 12:10,,,,
CC_CEN,8-Feb-21,BC CIMP (RW),WQ,,,,,,12:10:00,Water_Grab,Grab,1,None,,,,,4916,17/Feb/2021 00:00,Sample Water,SM 2340B,Hardness,,mg/L,,204,,,,NONE,COM,1,,,,,,WPD-29952,7147504,,Dry,02/08/2021 12:10,02/08/2021 12:10,,,,
CC_CEN,8-Feb-21,BC CIMP (RW),WQ,,,,,,12:10:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:45,Sample Water,EPA 200.8,Lead,,ug/L,,0.97,,0.1,0.5,FDP,COM,1,,,,,,WPD-29952,7147504,,Dry,02/08/2021 12:10,02/08/2021 12:10,,,,
CC_CEN,8-Feb-21,BC CIMP (RW),WQ,,,,,,12:10:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:41,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,0.18DNQ,DNQ,0.1,0.5,FDP,COM,1,,,,,,WPD-29952,7147504,,Dry,02/08/2021 12:10,02/08/2021 12:10,,,,
CC_CEN,8-Feb-21,BC CIMP (RW),WQ,,,,,,12:10:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:45,Sample Water,EPA 200.8,Selenium,,ug/L,,1.17,,0.23,1,NONE,COM,1,,,,,,WPD-29952,7147504,,Dry,02/08/2021 12:10,02/08/2021 12:10,,,,
CC_CEN,8-Feb-21,BC CIMP (RW),WQ,,,,,,12:10:00,Water_Grab,Grab,1,None,,,,,26948,10/Feb/2021 09:29,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,9.6,,1.4,2,NONE,COM,1,,,,,,WPD-29952,7147504,,Dry,02/08/2021 12:10,02/08/2021 12:10,,,,
CC_CEN,8-Feb-21,BC CIMP (RW),WQ,,,,,,12:10:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:45,Sample Water,EPA 200.8,Zinc,,ug/L,,25.9,,0.95,1,FDP,COM,1,,,,,,WPD-29952,7147504,,Dry,02/08/2021 12:10,02/08/2021 12:10,,,,
CC_CEN,8-Feb-21,BC CIMP (RW),WQ,,,,,,12:10:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:41,Sample Water,EPA 200.8,Zinc (Dissolved),,ug/L,,6.9,,0.95,1,"FDP, VCO",COM,1,,,,,,WPD-29952,7147504,,Dry,02/08/2021 12:10,02/08/2021 12:10,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,9938,17/Feb/2021 09:39,Sample Water,EPA 350.1,Ammonia as N,,mg/L,,<0.05,ND,0.05,0.1,FDP,COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:17,Sample Water,EPA 200.8,Copper,,ug/L,,7.13,,0.4,0.5,NONE,COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:12,Sample Water,EPA 200.8,Copper (Dissolved),,ug/L,,6.72,,0.4,0.5,FDP,COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4916,17/Feb/2021 00:00,Sample Water,SM 2340B,Hardness,,mg/L,,461,,,,NONE,COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:17,Sample Water,EPA 200.8,Lead,,ug/L,,0.19DNQ,DNQ,0.1,0.5,FDP,COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:12,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,0.10DNQ,DNQ,0.1,0.5,FDP,COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:17,Sample Water,EPA 200.8,Selenium,,ug/L,,1.74,,0.23,1,NONE,COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,26948,10/Feb/2021 09:29,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,1.6DNQ,DNQ,1.4,2,NONE,COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:17,Sample Water,EPA 200.8,Zinc,,ug/L,,10.5,,0.95,1,"FDP, VCR",COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
SC_CUL,8-Feb-21,BC CIMP (RW),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4951,02/Mar/2021 10:12,Sample Water,EPA 200.8,Zinc (Dissolved),,ug/L,,8,,0.95,1,"FDP, VCR",COM,1,,,,,,WPD-29951,7147503,,Dry,02/08/2021 11:45,02/08/2021 11:45,,,,
BC_01_WAS,11-Feb-21,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,08:50:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,6072,12/Feb/2021 08:38,Sample Water,SM9223B,E. coli,,MPN/100 mL,,740,,100,100,NONE,COM,,,,,,,WPD-30047,7163501,,Dry,02/11/2021 08:50,02/11/2021 08:50,,,,
BC_02_ING,11-Feb-21,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:45:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,6072,12/Feb/2021 08:38,Sample Water,SM9223B,E. coli,,MPN/100 mL,,750,,100,100,NONE,COM,,,,,,,WPD-30050,7163504,,Dry,02/11/2021 09:45,02/11/2021 09:45,Yes,576 (MPN/100 mL),TMDL Target (2012) SSM,
BCC_DUQ,11-Feb-21,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:00:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,6072,12/Feb/2021 08:38,Sample Water,SM9223B,E. coli,,MPN/100 mL,,520,,100,100,NONE,COM,,,,,,,WPD-30048,7163502,,Dry,02/11/2021 09:00,02/11/2021 09:00,,,,
BCE_MCC,11-Feb-21,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:05:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,6073,12/Feb/2021 08:42,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,NONE,COM,,,,,,,WPD-30052,7163506,,Dry,02/11/2021 10:05,02/11/2021 10:05,Yes,200 (MPN/100 mL),TMDL Target (2012) Geomean (Fecal Coliform),
